time,type,x,y
2025-07-09 16:14:10, realtime,387.04,262.44
2025-07-09 16:14:11, predict,362.43,262.92
2025-07-09 16:14:11, predict,362.43,262.92
2025-07-09 16:14:11, predict,387.04,262.44
2025-07-09 16:14:11, predict,387.04,262.44
2025-07-09 16:14:12, realtime,387.07,261.98
2025-07-09 16:14:12, predict,362.38,262.91
2025-07-09 16:14:12, predict,362.38,262.91
2025-07-09 16:14:12, predict,387.07,261.98
2025-07-09 16:14:12, predict,387.07,261.98
2025-07-09 16:14:13, realtime,387.12,261.72
2025-07-09 16:14:13, predict,362.34,262.69
2025-07-09 16:14:13, predict,362.34,262.69
2025-07-09 16:14:14, predict,387.12,261.72
2025-07-09 16:14:14, predict,387.12,261.72
2025-07-09 16:14:14, realtime,387.05,261.66
2025-07-09 16:14:14, predict,362.35,262.44
2025-07-09 16:14:14, predict,362.35,262.44
2025-07-09 16:14:15, predict,387.05,261.66
2025-07-09 16:14:15, predict,387.05,261.66
2025-07-09 16:14:15, realtime,387.01,261.64
2025-07-09 16:14:15, predict,362.39,261.77
2025-07-09 16:14:16, predict,362.39,261.77
2025-07-09 16:14:16, predict,387.01,261.64
2025-07-09 16:14:16, predict,387.01,261.64
2025-07-09 16:14:16, realtime,386.98,262.08
2025-07-09 16:14:17, predict,386.98,262.08
2025-07-09 16:14:17, predict,362.35,261.47
2025-07-09 16:14:17, realtime,387.00,262.17
2025-07-09 16:14:18, predict,387.00,262.17
2025-07-09 16:14:18, predict,362.32,261.26
2025-07-09 16:14:19, realtime,386.86,262.47
2025-07-09 16:14:19, predict,386.86,262.47
2025-07-09 16:14:19, predict,361.90,261.83
2025-07-09 16:14:20, realtime,386.42,262.79
2025-07-09 16:14:20, predict,386.42,262.79
2025-07-09 16:14:20, predict,361.44,262.09
2025-07-09 16:14:21, realtime,386.18,262.81
2025-07-09 16:14:21, predict,386.18,262.81
2025-07-09 16:14:21, predict,361.30,261.93
2025-07-09 16:14:22, realtime,385.97,262.78
2025-07-09 16:14:22, predict,385.97,262.78
2025-07-09 16:14:23, predict,361.08,261.42
2025-07-09 16:14:23, realtime,385.34,263.19
2025-07-09 16:14:23, predict,385.34,263.19
2025-07-09 16:14:24, predict,360.93,262.17
2025-07-09 16:14:24, realtime,384.70,263.48
2025-07-09 16:14:25, predict,384.70,263.48
2025-07-09 16:14:25, predict,360.48,262.96
2025-07-09 16:14:25, realtime,384.29,263.41
2025-07-09 16:14:26, predict,384.29,263.41
2025-07-09 16:14:26, predict,360.41,262.58
2025-07-09 16:14:27, realtime,384.11,263.52
2025-07-09 16:14:27, predict,384.11,263.52
2025-07-09 16:14:27, predict,360.07,262.40
2025-07-09 16:14:28, realtime,383.72,263.52
2025-07-09 16:14:28, predict,383.72,263.52
2025-07-09 16:14:29, predict,359.54,262.25
2025-07-09 16:14:29, realtime,382.89,263.50
2025-07-09 16:14:29, predict,358.99,262.21
2025-07-09 16:14:30, predict,382.89,263.50
2025-07-09 16:14:30, realtime,382.93,263.64
2025-07-09 16:14:30, predict,358.78,262.56
2025-07-09 16:14:31, predict,382.93,263.64
2025-07-09 16:14:31, realtime,382.47,263.68
2025-07-09 16:14:31, predict,358.56,262.34
2025-07-09 16:14:32, predict,382.47,263.68
2025-07-09 16:14:32, realtime,382.25,263.69
2025-07-09 16:14:33, predict,358.14,262.34
2025-07-09 16:14:33, predict,382.25,263.69
2025-07-09 16:14:33, realtime,381.91,263.95
2025-07-09 16:14:34, predict,357.45,262.39
2025-07-09 16:14:34, predict,381.91,263.95
2025-07-09 16:14:35, realtime,381.72,264.00
2025-07-09 16:14:35, predict,357.18,262.59
2025-07-09 16:14:35, predict,381.72,264.00
2025-07-09 16:14:36, realtime,381.47,264.09
2025-07-09 16:14:36, predict,356.98,262.91
2025-07-09 16:14:36, predict,381.47,264.09
2025-07-09 16:14:37, realtime,381.41,264.05
2025-07-09 16:14:37, predict,356.81,262.82
2025-07-09 16:14:37, predict,381.41,264.05
2025-07-09 16:14:38, realtime,381.26,264.09
2025-07-09 16:14:38, predict,356.66,262.69
2025-07-09 16:14:39, predict,381.26,264.09
2025-07-09 16:14:39, realtime,381.13,264.25
2025-07-09 16:14:39, predict,356.65,262.93
2025-07-09 16:14:40, predict,381.13,264.25
2025-07-09 16:14:40, realtime,380.98,264.52
2025-07-09 16:14:40, predict,356.66,263.34
2025-07-09 16:14:41, predict,380.98,264.52
2025-07-09 16:14:41, realtime,380.94,264.61
2025-07-09 16:14:41, predict,356.74,263.64
2025-07-09 16:14:42, predict,380.94,264.61
2025-07-09 16:14:42, realtime,380.89,264.96
2025-07-09 16:14:43, predict,356.66,264.03
2025-07-09 16:14:43, predict,380.89,264.96
2025-07-09 16:14:44, realtime,380.77,265.10
2025-07-09 16:14:44, predict,356.58,264.20
2025-07-09 16:14:44, predict,380.77,265.10
2025-07-09 16:14:45, realtime,380.65,265.09
2025-07-09 16:14:45, predict,356.51,264.40
2025-07-09 16:14:45, predict,380.65,265.09
2025-07-09 16:14:46, realtime,380.46,265.22
2025-07-09 16:14:46, predict,356.49,264.48
2025-07-09 16:14:46, predict,380.46,265.22
2025-07-09 16:14:47, realtime,380.00,265.18
2025-07-09 16:14:47, predict,356.46,264.60
2025-07-09 16:14:47, predict,380.00,265.18
2025-07-09 16:14:48, realtime,379.71,265.20
2025-07-09 16:14:48, predict,356.44,264.75
2025-07-09 16:14:49, predict,379.71,265.20
2025-07-09 16:14:49, realtime,379.41,264.97
2025-07-09 16:14:49, predict,356.52,264.65
2025-07-09 16:14:50, predict,379.41,264.97
2025-07-09 16:14:50, realtime,379.33,264.78
2025-07-09 16:14:50, predict,356.57,264.62
2025-07-09 16:14:51, predict,379.33,264.78
2025-07-09 16:14:51, realtime,379.06,265.32
2025-07-09 16:14:52, predict,356.57,264.86
2025-07-09 16:14:52, predict,379.06,265.32
2025-07-09 16:14:52, realtime,378.92,265.15
2025-07-09 16:14:53, predict,356.60,264.92
2025-07-09 16:14:53, predict,378.92,265.15
2025-07-09 16:14:54, realtime,378.66,264.79
2025-07-09 16:14:54, predict,356.62,265.03
2025-07-09 16:14:54, predict,378.66,264.79
2025-07-09 16:14:55, realtime,378.41,265.00
2025-07-09 16:14:55, predict,356.61,265.31
2025-07-09 16:14:55, predict,378.41,265.00
2025-07-09 16:14:56, realtime,377.41,266.25
2025-07-09 16:14:56, predict,356.63,265.76
2025-07-09 16:14:56, predict,377.41,266.25
2025-07-09 16:14:57, realtime,377.03,266.29
2025-07-09 16:14:57, predict,356.57,266.13
2025-07-09 16:14:58, predict,377.03,266.29
2025-07-09 16:14:58, realtime,376.74,266.78
2025-07-09 16:14:58, predict,356.75,266.78
2025-07-09 16:14:59, predict,376.74,266.78
2025-07-09 16:14:59, realtime,376.39,266.93
2025-07-09 16:14:59, predict,356.82,266.95
2025-07-09 16:15:00, predict,376.39,266.93
2025-07-09 16:15:00, realtime,375.77,267.25
2025-07-09 16:15:01, predict,356.83,267.32
2025-07-09 16:15:01, predict,375.77,267.25
2025-07-09 16:15:01, realtime,375.44,267.56
2025-07-09 16:15:02, predict,356.82,267.66
2025-07-09 16:15:02, predict,375.44,267.56
2025-07-09 16:15:03, realtime,375.25,267.66
2025-07-09 16:15:03, predict,356.93,267.98
2025-07-09 16:15:03, predict,375.25,267.66
2025-07-09 16:15:04, realtime,374.92,267.99
2025-07-09 16:15:04, predict,357.08,268.29
2025-07-09 16:15:04, predict,374.92,267.99
2025-07-09 16:15:05, realtime,374.02,267.10
2025-07-09 16:15:05, predict,357.13,268.32
2025-07-09 16:15:05, predict,374.02,267.10
2025-07-09 16:15:06, realtime,373.49,267.12
2025-07-09 16:15:06, predict,357.10,268.77
2025-07-09 16:15:07, predict,373.49,267.12
2025-07-09 16:15:07, realtime,373.18,267.16
2025-07-09 16:15:07, predict,357.17,269.44
2025-07-09 16:15:08, predict,373.18,267.16
2025-07-09 16:15:08, realtime,372.42,267.89
2025-07-09 16:15:08, predict,357.21,269.85
2025-07-09 16:15:09, predict,372.42,267.89
2025-07-09 16:15:09, realtime,372.19,268.01
2025-07-09 16:15:10, predict,357.46,270.12
2025-07-09 16:15:10, predict,372.19,268.01
2025-07-09 16:15:10, realtime,372.12,268.29
2025-07-09 16:15:11, predict,357.57,270.48
2025-07-09 16:15:11, predict,372.12,268.29
2025-07-09 16:15:12, realtime,371.92,268.49
2025-07-09 16:15:12, predict,357.71,270.64
2025-07-09 16:15:12, predict,371.92,268.49
2025-07-09 16:15:13, realtime,371.93,268.74
2025-07-09 16:15:13, predict,357.79,270.69
2025-07-09 16:15:13, predict,371.93,268.74
2025-07-09 16:15:14, realtime,372.26,269.51
2025-07-09 16:15:14, predict,357.99,270.97
2025-07-09 16:15:14, predict,372.26,269.51
2025-07-09 16:15:15, realtime,372.36,269.79
2025-07-09 16:15:15, predict,358.11,271.17
2025-07-09 16:15:16, predict,372.36,269.79
2025-07-09 16:15:16, realtime,372.57,270.29
2025-07-09 16:15:16, predict,358.40,271.37
2025-07-09 16:15:17, predict,372.57,270.29
2025-07-09 16:15:17, realtime,372.76,270.57
2025-07-09 16:15:17, predict,358.59,271.67
2025-07-09 16:15:18, predict,372.76,270.57
2025-07-09 16:15:18, realtime,373.05,271.03
2025-07-09 16:15:19, predict,358.75,271.96
2025-07-09 16:15:19, predict,373.05,271.03
2025-07-09 16:15:19, realtime,373.12,271.77
2025-07-09 16:15:20, predict,358.93,272.26
2025-07-09 16:15:20, predict,373.12,271.77
2025-07-09 16:15:21, realtime,373.18,272.10
2025-07-09 16:15:21, predict,359.02,272.55
2025-07-09 16:15:21, predict,373.18,272.10
2025-07-09 16:15:22, realtime,373.34,272.10
2025-07-09 16:15:22, predict,359.17,272.79
2025-07-09 16:15:22, predict,373.34,272.10
2025-07-09 16:15:23, realtime,373.74,272.44
2025-07-09 16:15:23, predict,373.74,272.44
2025-07-09 16:15:23, predict,359.27,273.38
2025-07-09 16:15:24, realtime,373.91,272.53
2025-07-09 16:15:24, predict,373.91,272.53
2025-07-09 16:15:25, predict,359.47,273.40
2025-07-09 16:15:25, realtime,374.14,272.61
2025-07-09 16:15:25, realtime,359.51,273.94
2025-07-09 16:15:25, predict,374.14,272.61
2025-07-09 16:15:26, predict,359.51,273.94
2025-07-09 16:15:26, realtime,374.30,272.81
2025-07-09 16:15:26, realtime,359.47,274.34
2025-07-09 16:15:26, predict,374.30,272.81
2025-07-09 16:15:27, predict,359.47,274.34
2025-07-09 16:15:27, realtime,359.30,274.92
2025-07-09 16:15:27, realtime,374.54,273.44
2025-07-09 16:15:28, predict,359.30,274.92
2025-07-09 16:15:28, predict,374.54,273.44
2025-07-09 16:15:29, realtime,359.24,275.16
2025-07-09 16:15:29, realtime,374.61,273.78
2025-07-09 16:15:29, predict,359.24,275.16
2025-07-09 16:15:29, predict,374.61,273.78
2025-07-09 16:15:30, realtime,359.05,275.37
2025-07-09 16:15:30, realtime,374.61,273.93
2025-07-09 16:15:30, predict,359.05,275.37
2025-07-09 16:15:30, predict,374.61,273.93
2025-07-09 16:15:31, realtime,358.89,275.66
2025-07-09 16:15:31, realtime,374.55,274.35
2025-07-09 16:15:31, predict,358.89,275.66
2025-07-09 16:15:31, predict,374.55,274.35
2025-07-09 16:15:32, realtime,374.64,274.61
2025-07-09 16:15:32, realtime,358.69,276.07
2025-07-09 16:15:32, predict,374.64,274.61
2025-07-09 16:15:33, predict,358.69,276.07
2025-07-09 16:15:33, realtime,374.68,275.06
2025-07-09 16:15:33, realtime,358.89,276.72
2025-07-09 16:15:33, predict,374.68,275.06
2025-07-09 16:15:34, predict,358.89,276.72
2025-07-09 16:15:34, realtime,374.76,275.29
2025-07-09 16:15:34, realtime,358.93,276.97
2025-07-09 16:15:34, predict,374.76,275.29
2025-07-09 16:15:35, predict,358.93,276.97
2025-07-09 16:15:35, realtime,374.78,275.57
2025-07-09 16:15:35, realtime,358.94,277.28
2025-07-09 16:15:35, predict,374.78,275.57
2025-07-09 16:15:36, predict,358.94,277.28
2025-07-09 16:15:36, realtime,358.91,277.70
2025-07-09 16:15:36, realtime,374.82,276.06
2025-07-09 16:15:37, predict,358.91,277.70
2025-07-09 16:15:37, predict,374.82,276.06
2025-07-09 16:15:38, realtime,358.86,278.51
2025-07-09 16:15:38, realtime,374.77,276.57
2025-07-09 16:15:38, predict,358.86,278.51
2025-07-09 16:15:38, predict,374.77,276.57
2025-07-09 16:15:39, realtime,358.87,278.95
2025-07-09 16:15:39, realtime,374.84,277.35
2025-07-09 16:15:39, predict,358.87,278.95
2025-07-09 16:15:39, predict,374.84,277.35
2025-07-09 16:15:40, realtime,358.92,279.41
2025-07-09 16:15:40, realtime,375.00,277.72
2025-07-09 16:15:40, predict,358.92,279.41
2025-07-09 16:15:40, predict,375.00,277.72
2025-07-09 16:15:41, realtime,358.76,280.01
2025-07-09 16:15:41, realtime,375.07,277.82
2025-07-09 16:15:41, predict,358.76,280.01
2025-07-09 16:15:41, predict,375.07,277.82
2025-07-09 16:15:42, realtime,358.55,280.67
2025-07-09 16:15:42, realtime,375.18,278.43
2025-07-09 16:15:42, predict,358.55,280.67
2025-07-09 16:15:43, predict,375.18,278.43
2025-07-09 16:15:43, realtime,358.60,281.09
2025-07-09 16:15:43, realtime,375.21,278.93
2025-07-09 16:15:43, predict,358.60,281.09
2025-07-09 16:15:44, predict,375.21,278.93
2025-07-09 16:15:44, realtime,358.54,281.52
2025-07-09 16:15:44, realtime,375.39,279.40
2025-07-09 16:15:45, predict,358.54,281.52
2025-07-09 16:15:45, predict,375.39,279.40
2025-07-09 16:15:45, realtime,358.22,282.10
2025-07-09 16:15:45, realtime,375.74,279.89
2025-07-09 16:15:46, predict,358.22,282.10
2025-07-09 16:15:46, predict,375.74,279.89
2025-07-09 16:15:47, realtime,358.27,282.95
2025-07-09 16:15:47, realtime,376.81,280.70
2025-07-09 16:15:47, predict,358.27,282.95
2025-07-09 16:15:47, predict,376.81,280.70
2025-07-09 16:15:48, realtime,358.33,283.43
2025-07-09 16:15:48, realtime,377.03,281.25
2025-07-09 16:15:48, predict,358.33,283.43
2025-07-09 16:15:48, predict,377.03,281.25
2025-07-09 16:15:49, realtime,358.35,283.78
2025-07-09 16:15:49, realtime,377.32,281.54
2025-07-09 16:15:49, predict,358.35,283.78
2025-07-09 16:15:49, predict,377.32,281.54
2025-07-09 16:15:50, realtime,358.47,283.96
2025-07-09 16:15:50, realtime,377.53,281.74
2025-07-09 16:15:50, predict,358.47,283.96
2025-07-09 16:15:50, predict,377.53,281.74
2025-07-09 16:15:51, realtime,358.56,284.32
2025-07-09 16:15:51, realtime,377.76,282.26
2025-07-09 16:15:51, predict,358.56,284.32
2025-07-09 16:15:52, predict,377.76,282.26
2025-07-09 16:15:52, realtime,358.70,284.67
2025-07-09 16:15:52, realtime,377.86,282.57
2025-07-09 16:15:52, predict,358.70,284.67
2025-07-09 16:15:53, predict,377.86,282.57
2025-07-09 16:15:53, realtime,358.70,285.19
2025-07-09 16:15:53, realtime,377.82,282.93
2025-07-09 16:15:54, predict,358.70,285.19
2025-07-09 16:15:54, predict,377.82,282.93
2025-07-09 16:15:54, realtime,358.86,285.44
2025-07-09 16:15:54, realtime,377.74,283.23
2025-07-09 16:15:55, predict,358.86,285.44
2025-07-09 16:15:55, predict,377.74,283.23
2025-07-09 16:15:56, realtime,358.84,286.16
2025-07-09 16:15:56, realtime,377.53,283.87
2025-07-09 16:15:56, predict,358.84,286.16
2025-07-09 16:15:56, predict,377.53,283.87
2025-07-09 16:15:57, realtime,358.80,286.62
2025-07-09 16:15:57, realtime,377.50,284.45
2025-07-09 16:15:57, predict,358.80,286.62
2025-07-09 16:15:57, predict,377.50,284.45
2025-07-09 16:15:58, realtime,358.85,287.45
2025-07-09 16:15:58, realtime,377.47,284.98
2025-07-09 16:15:58, predict,358.85,287.45
2025-07-09 16:15:58, predict,377.47,284.98
2025-07-09 16:15:59, realtime,359.00,287.79
2025-07-09 16:15:59, realtime,377.29,285.51
2025-07-09 16:15:59, predict,359.00,287.79
2025-07-09 16:16:00, predict,377.29,285.51
2025-07-09 16:16:00, realtime,359.16,288.50
2025-07-09 16:16:00, realtime,377.13,287.08
2025-07-09 16:16:00, predict,359.16,288.50
2025-07-09 16:16:01, predict,377.13,287.08
2025-07-09 16:16:01, realtime,359.29,288.75
2025-07-09 16:16:01, realtime,377.13,287.20
2025-07-09 16:16:01, predict,359.29,288.75
2025-07-09 16:16:02, predict,377.13,287.20
2025-07-09 16:16:02, realtime,359.34,289.33
2025-07-09 16:16:02, realtime,377.27,287.68
2025-07-09 16:16:03, predict,359.34,289.33
2025-07-09 16:16:03, predict,377.27,287.68
2025-07-09 16:16:03, realtime,359.46,289.68
2025-07-09 16:16:03, realtime,377.42,288.20
2025-07-09 16:16:05, realtime,359.60,291.05
2025-07-09 16:16:05, realtime,377.58,288.80
2025-07-09 16:16:06, realtime,359.47,291.86
2025-07-09 16:16:06, realtime,377.61,289.35
2025-07-09 16:16:07, realtime,359.43,292.38
2025-07-09 16:16:07, realtime,377.56,289.93
2025-07-09 16:16:08, realtime,359.58,292.57
2025-07-09 16:16:08, realtime,377.67,290.29
2025-07-09 16:16:09, realtime,359.84,292.97
2025-07-09 16:16:09, realtime,377.70,290.99
2025-07-09 16:16:10, realtime,359.95,293.25
2025-07-09 16:16:10, realtime,377.81,291.43
2025-07-09 16:16:11, realtime,360.13,293.59
2025-07-09 16:16:11, realtime,377.81,291.96
2025-07-09 16:16:13, realtime,360.30,294.28
2025-07-09 16:16:13, realtime,377.92,292.16
2025-07-09 16:16:14, realtime,360.50,295.16
2025-07-09 16:16:14, realtime,377.78,293.44
2025-07-09 16:16:15, realtime,360.52,295.67
2025-07-09 16:16:15, realtime,377.76,293.73
2025-07-09 16:16:15, realtime,369.28,294.36
2025-07-09 16:16:15, realtime,364.80,294.42
2025-07-09 16:16:17, realtime,360.51,296.41
2025-07-09 16:16:17, realtime,377.79,294.19
2025-07-09 16:16:17, realtime,365.76,295.03
2025-07-09 16:16:18, realtime,360.50,296.78
2025-07-09 16:16:18, realtime,377.77,294.88
2025-07-09 16:16:19, realtime,361.00,297.42
2025-07-09 16:16:19, realtime,377.90,296.27
2025-07-09 16:16:19, realtime,374.38,296.21
2025-07-09 16:16:21, realtime,361.00,297.56
2025-07-09 16:16:21, realtime,377.87,296.56
2025-07-09 16:16:21, realtime,375.04,296.41
2025-07-09 16:16:22, realtime,360.98,298.15
2025-07-09 16:16:22, realtime,377.95,296.99
2025-07-09 16:16:23, realtime,361.03,298.61
2025-07-09 16:16:23, realtime,377.78,297.28
2025-07-09 16:16:24, realtime,360.81,299.88
2025-07-09 16:16:24, realtime,377.52,298.50
2025-07-09 16:16:25, realtime,360.70,300.18
2025-07-09 16:16:25, realtime,377.46,298.98
2025-07-09 16:16:27, realtime,360.60,300.11
2025-07-09 16:16:27, realtime,377.54,299.44
2025-07-09 16:16:28, realtime,360.64,300.57
2025-07-09 16:16:28, realtime,377.73,300.00
2025-07-09 16:16:28, realtime,367.56,299.66
2025-07-09 16:16:29, realtime,360.86,302.00
2025-07-09 16:16:29, realtime,377.69,301.19
2025-07-09 16:16:30, realtime,361.11,302.62
2025-07-09 16:16:30, realtime,377.78,301.87
2025-07-09 16:16:31, realtime,361.29,303.57
2025-07-09 16:16:31, realtime,377.85,302.20
2025-07-09 16:16:32, realtime,361.45,303.54
2025-07-09 16:16:32, realtime,377.92,302.79
2025-07-09 16:16:34, realtime,361.88,303.88
2025-07-09 16:16:34, realtime,378.08,303.95
2025-07-09 16:16:35, realtime,361.91,305.50
2025-07-09 16:16:35, realtime,378.05,304.82
2025-07-09 16:16:36, realtime,361.98,307.57
2025-07-09 16:16:36, realtime,377.76,304.10
2025-07-09 16:16:37, realtime,362.09,308.22
2025-07-09 16:16:37, realtime,377.82,304.78
2025-07-09 16:16:38, realtime,362.28,309.80
2025-07-09 16:16:38, realtime,377.43,306.95
2025-07-09 16:16:39, realtime,362.52,309.91
2025-07-09 16:16:39, realtime,377.47,307.26
2025-07-09 16:16:40, realtime,362.16,310.75
2025-07-09 16:16:40, realtime,377.43,307.64
2025-07-09 16:16:41, realtime,361.94,311.50
2025-07-09 16:16:41, realtime,377.91,307.79
2025-07-09 16:16:43, realtime,361.76,312.43
2025-07-09 16:16:43, realtime,377.62,309.08
2025-07-09 16:16:43, realtime,368.47,311.06
2025-07-09 16:16:44, realtime,361.83,313.18
2025-07-09 16:16:44, realtime,377.63,309.72
2025-07-09 16:16:45, realtime,361.64,313.97
2025-07-09 16:16:45, realtime,377.78,309.56
2025-07-09 16:16:46, realtime,361.52,314.35
2025-07-09 16:16:46, realtime,377.63,309.96
2025-07-09 16:16:46, realtime,365.91,312.72
2025-07-09 16:16:48, realtime,361.69,315.32
2025-07-09 16:16:48, realtime,377.93,311.38
2025-07-09 16:16:48, realtime,374.25,313.26
2025-07-09 16:16:49, realtime,361.68,316.00
2025-07-09 16:16:49, realtime,378.23,312.01
2025-07-09 16:16:49, realtime,365.65,314.08
2025-07-09 16:16:51, realtime,361.52,316.74
2025-07-09 16:16:51, realtime,378.20,312.67
2025-07-09 16:16:51, realtime,367.61,314.64
2025-07-09 16:16:52, realtime,361.42,317.86
2025-07-09 16:16:52, realtime,378.23,312.92
2025-07-09 16:16:52, realtime,366.38,315.05
2025-07-09 16:16:54, realtime,361.42,318.90
2025-07-09 16:16:54, realtime,378.35,314.11
2025-07-09 16:16:55, realtime,361.40,319.48
2025-07-09 16:16:55, realtime,378.45,314.86
2025-07-09 16:16:56, realtime,361.74,319.47
2025-07-09 16:16:56, realtime,378.43,314.98
2025-07-09 16:16:57, realtime,361.94,319.83
2025-07-09 16:16:57, realtime,378.40,316.07
2025-07-09 16:16:58, realtime,362.19,321.75
2025-07-09 16:16:58, realtime,378.51,318.53
2025-07-09 16:16:59, realtime,362.02,322.30
2025-07-09 16:16:59, realtime,378.51,319.60
2025-07-09 16:17:00, realtime,362.02,323.04
2025-07-09 16:17:00, realtime,378.62,320.48
2025-07-09 16:17:01, realtime,362.04,323.35
2025-07-09 16:17:01, realtime,378.77,321.02
2025-07-09 16:17:03, realtime,362.38,324.21
2025-07-09 16:17:03, realtime,379.17,321.79
2025-07-09 16:17:04, realtime,362.65,324.52
2025-07-09 16:17:04, realtime,379.11,322.48
2025-07-09 16:17:05, realtime,362.97,325.35
2025-07-09 16:17:05, realtime,379.13,323.25
2025-07-09 16:17:06, realtime,362.81,326.60
2025-07-09 16:17:06, realtime,379.15,323.86
2025-07-09 16:17:07, realtime,362.52,327.90
2025-07-09 16:17:07, realtime,379.12,324.95
2025-07-09 16:17:08, realtime,362.93,329.27
2025-07-09 16:17:08, realtime,379.05,325.82
2025-07-09 16:17:09, realtime,362.82,330.08
2025-07-09 16:17:09, realtime,379.11,326.89
2025-07-09 16:17:11, realtime,362.72,330.08
2025-07-09 16:17:11, realtime,379.10,328.02
2025-07-09 16:17:12, realtime,362.61,332.89
2025-07-09 16:17:12, realtime,379.21,329.37
2025-07-09 16:17:13, realtime,362.44,333.80
2025-07-09 16:17:13, realtime,380.18,331.21
2025-07-09 16:17:13, predict,362.44,333.80
2025-07-09 16:17:14, predict,380.18,331.21
2025-07-09 16:17:14, realtime,362.56,334.72
2025-07-09 16:17:14, realtime,379.70,331.71
2025-07-09 16:17:14, predict,362.56,334.72
2025-07-09 16:17:15, predict,379.70,331.71
2025-07-09 16:17:15, realtime,379.83,332.58
2025-07-09 16:17:15, realtime,362.82,335.60
2025-07-09 16:17:16, predict,379.83,332.58
2025-07-09 16:17:16, predict,362.82,335.60
2025-07-09 16:17:16, realtime,379.99,333.61
2025-07-09 16:17:16, realtime,363.24,336.27
2025-07-09 16:17:17, predict,379.99,333.61
2025-07-09 16:17:17, predict,363.24,336.27
2025-07-09 16:17:18, realtime,362.57,336.95
2025-07-09 16:17:18, realtime,380.28,334.39
2025-07-09 16:17:18, predict,362.57,336.95
2025-07-09 16:17:18, predict,380.28,334.39
2025-07-09 16:17:19, realtime,380.70,334.97
2025-07-09 16:17:19, realtime,362.76,337.56
2025-07-09 16:17:19, predict,380.70,334.97
2025-07-09 16:17:19, predict,362.76,337.56
2025-07-09 16:17:20, realtime,362.94,338.92
2025-07-09 16:17:20, realtime,380.63,335.06
2025-07-09 16:17:20, predict,362.94,338.92
2025-07-09 16:17:21, predict,380.63,335.06
2025-07-09 16:17:21, realtime,362.67,340.09
2025-07-09 16:17:21, realtime,380.80,337.08
2025-07-09 16:17:21, predict,362.67,340.09
2025-07-09 16:17:22, predict,380.80,337.08
2025-07-09 16:17:22, realtime,362.33,340.54
2025-07-09 16:17:22, realtime,380.75,337.94
2025-07-09 16:17:23, predict,362.33,340.54
2025-07-09 16:17:23, predict,380.75,337.94
2025-07-09 16:17:23, predict,333.13,267.53
2025-07-09 16:17:24, realtime,361.92,341.19
2025-07-09 16:17:24, realtime,380.90,338.86
2025-07-09 16:17:24, predict,361.92,341.19
2025-07-09 16:17:25, predict,380.90,338.86
2025-07-09 16:17:25, predict,331.58,268.52
2025-07-09 16:17:26, realtime,362.49,343.62
2025-07-09 16:17:26, realtime,381.16,339.85
2025-07-09 16:17:26, predict,362.49,343.62
2025-07-09 16:17:26, predict,381.16,339.85
2025-07-09 16:17:27, predict,330.17,269.99
2025-07-09 16:17:27, realtime,363.20,344.67
2025-07-09 16:17:27, realtime,381.60,341.36
2025-07-09 16:17:27, predict,363.20,344.67
2025-07-09 16:17:28, predict,381.60,341.36
2025-07-09 16:17:28, predict,328.30,271.07
2025-07-09 16:17:29, realtime,363.17,345.28
2025-07-09 16:17:29, realtime,381.76,342.33
2025-07-09 16:17:29, predict,363.17,345.28
2025-07-09 16:17:29, predict,381.76,342.33
2025-07-09 16:17:30, predict,327.64,271.71
2025-07-09 16:17:30, realtime,381.75,343.35
2025-07-09 16:17:30, realtime,363.44,345.82
2025-07-09 16:17:31, predict,381.75,343.35
2025-07-09 16:17:31, predict,363.44,345.82
2025-07-09 16:17:32, predict,326.38,272.96
2025-07-09 16:17:32, realtime,362.75,346.72
2025-07-09 16:17:32, realtime,381.57,344.10
2025-07-09 16:17:32, predict,362.75,346.72
2025-07-09 16:17:33, predict,381.57,344.10
2025-07-09 16:17:33, predict,324.90,275.09
2025-07-09 16:17:34, realtime,362.92,348.70
2025-07-09 16:17:34, realtime,381.95,345.71
2025-07-09 16:17:34, predict,362.92,348.70
2025-07-09 16:17:34, predict,381.95,345.71
2025-07-09 16:17:35, predict,322.40,276.98
2025-07-09 16:17:35, realtime,362.74,349.64
2025-07-09 16:17:35, realtime,381.73,346.35
2025-07-09 16:17:36, predict,362.74,349.64
2025-07-09 16:17:36, predict,381.73,346.35
2025-07-09 16:17:36, predict,320.83,278.47
2025-07-09 16:17:37, realtime,362.59,350.64
2025-07-09 16:17:37, realtime,381.63,347.37
2025-07-09 16:17:37, predict,362.59,350.64
2025-07-09 16:17:38, predict,381.63,347.37
2025-07-09 16:17:38, predict,319.51,279.91
2025-07-09 16:17:39, realtime,362.42,351.61
2025-07-09 16:17:39, realtime,381.79,348.15
2025-07-09 16:17:39, predict,362.42,351.61
2025-07-09 16:17:39, predict,381.79,348.15
2025-07-09 16:17:40, predict,318.40,281.86
2025-07-09 16:17:40, realtime,363.15,354.11
2025-07-09 16:17:40, realtime,381.75,350.35
2025-07-09 16:17:40, predict,363.15,354.11
2025-07-09 16:17:41, predict,381.75,350.35
2025-07-09 16:17:41, predict,316.09,284.05
2025-07-09 16:17:42, realtime,362.99,355.51
2025-07-09 16:17:42, realtime,381.74,351.72
2025-07-09 16:17:42, predict,362.99,355.51
2025-07-09 16:17:43, predict,381.74,351.72
2025-07-09 16:17:43, predict,314.63,284.80
2025-07-09 16:17:44, realtime,362.99,356.93
